price_area_id,unit_qty,unit_price,eff_end_time
NO1,1000000,1814290,2022-04-06 10:00:00
NO3,1000000,266130,2022-04-06 11:00:00
NO2,1000000,1766550,2022-04-06 11:00:00
NO4,1000000,266130,2022-04-06 11:00:00
NO5,1000000,1766550,2022-04-06 11:00:00
NO1,1000000,1766550,2022-04-06 11:00:00
NO3,1000000,124140,2022-04-06 12:00:00
NO2,1000000,1642410,2022-04-06 12:00:00
NO4,1000000,124140,2022-04-06 12:00:00
NO5,1000000,1642410,2022-04-06 12:00:00
NO1,1000000,1642410,2022-04-06 12:00:00
NO3,1000000,122700,2022-04-06 13:00:00
NO2,1000000,1613760,2022-04-06 13:00:00
NO4,1000000,122700,2022-04-06 13:00:00
NO5,1000000,1613760,2022-04-06 13:00:00
NO1,1000000,1613760,2022-04-06 13:00:00
NO3,1000000,122420,2022-04-06 14:00:00
NO2,1000000,1585120,2022-04-06 14:00:00
NO4,1000000,122420,2022-04-06 14:00:00
NO5,1000000,1585120,2022-04-06 14:00:00
NO1,1000000,1585120,2022-04-06 14:00:00
NO3,1000000,383580,2022-04-06 15:00:00
NO2,1000000,1585120,2022-04-06 15:00:00
NO4,1000000,312540,2022-04-06 15:00:00
NO5,1000000,1585120,2022-04-06 15:00:00
NO1,1000000,1585120,2022-04-06 15:00:00
NO3,1000000,428170,2022-04-06 16:00:00
NO2,1000000,1585120,2022-04-06 16:00:00
NO4,1000000,250370,2022-04-06 16:00:00
NO5,1000000,1585120,2022-04-06 16:00:00
NO1,1000000,1585120,2022-04-06 16:00:00
NO3,1000000,458920,2022-04-06 17:00:00
NO2,1000000,1585120,2022-04-06 17:00:00
NO4,1000000,269090,2022-04-06 17:00:00
NO5,1000000,1585120,2022-04-06 17:00:00
NO1,1000000,1585120,2022-04-06 17:00:00
NO2,1000000,1651960,2022-04-06 18:00:00
NO1,1000000,1651960,2022-04-06 18:00:00
NO4,1000000,312630,2022-04-06 18:00:00
NO3,1000000,476490,2022-04-06 18:00:00
NO5,1000000,1651960,2022-04-06 18:00:00
NO1,1000000,1656730,2022-04-06 19:00:00
NO5,1000000,1656730,2022-04-06 19:00:00
NO2,1000000,1656730,2022-04-06 19:00:00
NO3,1000000,484030,2022-04-06 19:00:00
NO4,1000000,327620,2022-04-06 19:00:00
NO1,1000000,1666670,2022-04-06 20:00:00
NO5,1000000,1666670,2022-04-06 20:00:00
NO2,1000000,1666670,2022-04-06 20:00:00
NO3,1000000,489000,2022-04-06 20:00:00
NO4,1000000,324850,2022-04-06 20:00:00
NO1,1000000,1673060,2022-04-06 21:00:00
NO4,1000000,322750,2022-04-06 21:00:00
NO2,1000000,1673060,2022-04-06 21:00:00
NO3,1000000,495870,2022-04-06 21:00:00
NO5,1000000,1673060,2022-04-06 21:00:00
NO1,1000000,1642320,2022-04-06 22:00:00
NO4,1000000,268040,2022-04-06 22:00:00
NO2,1000000,1642320,2022-04-06 22:00:00
NO3,1000000,500080,2022-04-06 22:00:00
NO5,1000000,1642320,2022-04-06 22:00:00
NO3,1000000,286670,2022-04-06 23:00:00
NO2,1000000,1574070,2022-04-06 23:00:00
NO5,1000000,1574070,2022-04-06 23:00:00
NO4,1000000,149300,2022-04-06 23:00:00
NO1,1000000,1574070,2022-04-06 23:00:00
NO2,1000000,1545450,2022-04-07 00:00:00
NO3,1000000,305270,2022-04-07 00:00:00
NO5,1000000,1545450,2022-04-07 00:00:00
NO4,1000000,148730,2022-04-07 00:00:00
NO1,1000000,1545450,2022-04-07 00:00:00
NO3,1000000,305270,2022-04-07 01:00:00
NO1,1000000,1554990,2022-04-07 01:00:00
NO2,1000000,1554990,2022-04-07 01:00:00
NO5,1000000,1554990,2022-04-07 01:00:00
NO4,1000000,148440,2022-04-07 01:00:00
NO2,1000000,1397580,2022-04-07 02:00:00
NO3,1000000,305270,2022-04-07 02:00:00
NO1,1000000,1397580,2022-04-07 02:00:00
NO4,1000000,148440,2022-04-07 02:00:00
NO5,1000000,1397580,2022-04-07 02:00:00
NO2,1000000,1388040,2022-04-07 03:00:00
NO3,1000000,320650,2022-04-07 03:00:00
NO5,1000000,1388040,2022-04-07 03:00:00
NO4,1000000,149010,2022-04-07 03:00:00
NO1,1000000,1388040,2022-04-07 03:00:00
NO2,1000000,1488210,2022-04-07 04:00:00
NO3,1000000,532700,2022-04-07 04:00:00
NO5,1000000,1488210,2022-04-07 04:00:00
NO4,1000000,150540,2022-04-07 04:00:00
NO1,1000000,1488210,2022-04-07 04:00:00
NO2,1000000,1488210,2022-04-07 05:00:00
NO3,1000000,305270,2022-04-07 05:00:00
NO4,1000000,163130,2022-04-07 05:00:00
NO5,1000000,1488210,2022-04-07 05:00:00
NO1,1000000,1488210,2022-04-07 05:00:00
NO2,1000000,1698080,2022-04-07 06:00:00
NO3,1000000,795710,2022-04-07 06:00:00
NO4,1000000,176770,2022-04-07 06:00:00
NO5,1000000,1698080,2022-04-07 06:00:00
NO1,1000000,1698080,2022-04-07 06:00:00
NO2,1000000,1698080,2022-04-07 07:00:00
NO3,1000000,1377260,2022-04-07 07:00:00
NO4,1000000,183160,2022-04-07 07:00:00
NO5,1000000,1698080,2022-04-07 07:00:00
NO1,1000000,1698080,2022-04-07 07:00:00
NO2,1000000,1632550,2022-04-07 08:00:00
NO3,1000000,909140,2022-04-07 08:00:00
NO4,1000000,184120,2022-04-07 08:00:00
NO5,1000000,1632550,2022-04-07 08:00:00
NO1,1000000,1632550,2022-04-07 08:00:00
NO2,1000000,1632550,2022-04-07 09:00:00
NO3,1000000,762420,2022-04-07 09:00:00
NO4,1000000,179440,2022-04-07 09:00:00
NO5,1000000,1632550,2022-04-07 09:00:00
NO1,1000000,1632550,2022-04-07 09:00:00
NO2,1000000,1627110,2022-04-07 10:00:00
NO3,1000000,286190,2022-04-07 10:00:00
NO4,1000000,178680,2022-04-07 10:00:00
NO5,1000000,1627110,2022-04-07 10:00:00
NO1,1000000,1627110,2022-04-07 10:00:00
NO2,1000000,1488210,2022-04-07 11:00:00
NO3,1000000,286190,2022-04-07 11:00:00
NO4,1000000,166470,2022-04-07 11:00:00
NO5,1000000,1488210,2022-04-07 11:00:00
NO1,1000000,1488210,2022-04-07 11:00:00
NO2,1000000,1598780,2022-04-07 12:00:00
NO3,1000000,286190,2022-04-07 12:00:00
NO4,1000000,164470,2022-04-07 12:00:00
NO5,1000000,1598780,2022-04-07 12:00:00
NO1,1000000,1598780,2022-04-07 12:00:00
NO2,1000000,1605360,2022-04-07 13:00:00
NO3,1000000,333890,2022-04-07 13:00:00
NO4,1000000,159410,2022-04-07 13:00:00
NO5,1000000,1605360,2022-04-07 13:00:00
NO1,1000000,1605360,2022-04-07 13:00:00
NO2,1000000,1608220,2022-04-07 14:00:00
NO1,1000000,1608220,2022-04-07 14:00:00
NO4,1000000,157120,2022-04-07 14:00:00
NO3,1000000,333890,2022-04-07 14:00:00
NO5,1000000,1608220,2022-04-07 14:00:00
NO2,1000000,1688540,2022-04-07 15:00:00
NO1,1000000,1688540,2022-04-07 15:00:00
NO4,1000000,154640,2022-04-07 15:00:00
NO3,1000000,333890,2022-04-07 15:00:00
NO5,1000000,1688540,2022-04-07 15:00:00
NO2,1000000,1688540,2022-04-07 16:00:00
NO1,1000000,1688540,2022-04-07 16:00:00
NO4,1000000,153110,2022-04-07 16:00:00
NO3,1000000,333890,2022-04-07 16:00:00
NO5,1000000,1688540,2022-04-07 16:00:00
NO2,1000000,1497750,2022-04-07 17:00:00
NO1,1000000,1497750,2022-04-07 17:00:00
NO4,1000000,153880,2022-04-07 17:00:00
NO3,1000000,277700,2022-04-07 17:00:00
NO5,1000000,1497750,2022-04-07 17:00:00
NO2,1000000,1497750,2022-04-07 18:00:00
NO1,1000000,1497750,2022-04-07 18:00:00
NO4,1000000,158460,2022-04-07 18:00:00
NO3,1000000,277700,2022-04-07 18:00:00
NO5,1000000,1497750,2022-04-07 18:00:00
NO2,1000000,1497750,2022-04-07 19:00:00
NO1,1000000,1497750,2022-04-07 19:00:00
NO4,1000000,163990,2022-04-07 19:00:00
NO3,1000000,286190,2022-04-07 19:00:00
NO5,1000000,1497750,2022-04-07 19:00:00
NO2,1000000,1497750,2022-04-07 20:00:00
NO1,1000000,1497750,2022-04-07 20:00:00
NO4,1000000,164660,2022-04-07 20:00:00
NO3,1000000,205110,2022-04-07 20:00:00
NO5,1000000,1497750,2022-04-07 20:00:00
NO2,1000000,1497750,2022-04-07 21:00:00
NO1,1000000,1497750,2022-04-07 21:00:00
NO4,1000000,104940,2022-04-07 21:00:00
NO3,1000000,104940,2022-04-07 21:00:00
NO5,1000000,1497750,2022-04-07 21:00:00
NO2,1000000,1526370,2022-04-07 22:00:00
NO1,1000000,1526370,2022-04-07 22:00:00
NO4,1000000,-42930,2022-04-07 22:00:00
NO3,1000000,51300,2022-04-07 22:00:00
NO5,1000000,1526370,2022-04-07 22:00:00
NO5,1000000,1612910,2022-04-07 23:00:00
NO4,1000000,0,2022-04-07 23:00:00
NO1,1000000,1612910,2022-04-07 23:00:00
NO3,1000000,147390,2022-04-07 23:00:00
NO2,1000000,1612910,2022-04-07 23:00:00
NO5,1000000,1603070,2022-04-08 00:00:00
NO4,1000000,-95520,2022-04-08 00:00:00
NO1,1000000,1603070,2022-04-08 00:00:00
NO3,1000000,147300,2022-04-08 00:00:00
NO2,1000000,1603070,2022-04-08 00:00:00
NO2,1000000,1591220,2022-04-08 01:00:00
NO3,1000000,62090,2022-04-08 01:00:00
NO4,1000000,-124180,2022-04-08 01:00:00
NO5,1000000,1591220,2022-04-08 01:00:00
NO1,1000000,1591220,2022-04-08 01:00:00
NO2,1000000,1598000,2022-04-08 02:00:00
NO3,1000000,62090,2022-04-08 02:00:00
NO4,1000000,-124180,2022-04-08 02:00:00
NO5,1000000,1598000,2022-04-08 02:00:00
NO1,1000000,1598000,2022-04-08 02:00:00
NO2,1000000,1605650,2022-04-08 03:00:00
NO1,1000000,1605650,2022-04-08 03:00:00
NO3,1000000,57310,2022-04-08 03:00:00
NO4,1000000,-66870,2022-04-08 03:00:00
NO5,1000000,1605650,2022-04-08 03:00:00
NO2,1000000,1619210,2022-04-08 04:00:00
NO1,1000000,1619210,2022-04-08 04:00:00
NO3,1000000,62090,2022-04-08 04:00:00
NO4,1000000,62090,2022-04-08 04:00:00
NO5,1000000,1619210,2022-04-08 04:00:00
NO2,1000000,1633920,2022-04-08 05:00:00
NO1,1000000,1633920,2022-04-08 05:00:00
NO3,1000000,124180,2022-04-08 05:00:00
NO4,1000000,124180,2022-04-08 05:00:00
NO5,1000000,1633920,2022-04-08 05:00:00
NO2,1000000,1640800,2022-04-08 06:00:00
NO1,1000000,1640800,2022-04-08 06:00:00
NO3,1000000,124180,2022-04-08 06:00:00
NO4,1000000,124180,2022-04-08 06:00:00
NO5,1000000,1640800,2022-04-08 06:00:00
NO2,1000000,1643950,2022-04-08 07:00:00
NO1,1000000,1643950,2022-04-08 07:00:00
NO3,1000000,271000,2022-04-08 07:00:00
NO4,1000000,193910,2022-04-08 07:00:00
NO5,1000000,1643950,2022-04-08 07:00:00
NO2,1000000,1709860,2022-04-08 08:00:00
NO1,1000000,1709860,2022-04-08 08:00:00
NO3,1000000,272720,2022-04-08 08:00:00
NO4,1000000,186750,2022-04-08 08:00:00
NO5,1000000,1709860,2022-04-08 08:00:00
NO2,1000000,1719410,2022-04-08 09:00:00
NO1,1000000,1719410,2022-04-08 09:00:00
NO3,1000000,248840,2022-04-08 09:00:00
NO4,1000000,175480,2022-04-08 09:00:00
NO5,1000000,1719410,2022-04-08 09:00:00
NO2,1000000,1728970,2022-04-08 10:00:00
NO1,1000000,1728970,2022-04-08 10:00:00
NO3,1000000,208910,2022-04-08 10:00:00
NO4,1000000,172130,2022-04-08 10:00:00
NO5,1000000,1728970,2022-04-08 10:00:00
NO2,1000000,1757620,2022-04-08 11:00:00
NO1,1000000,1757620,2022-04-08 11:00:00
NO3,1000000,200030,2022-04-08 11:00:00
NO4,1000000,157610,2022-04-08 11:00:00
NO5,1000000,1757620,2022-04-08 11:00:00
NO2,1000000,1728970,2022-04-08 12:00:00
NO1,1000000,1728970,2022-04-08 12:00:00
NO3,1000000,195250,2022-04-08 12:00:00
NO4,1000000,152930,2022-04-08 12:00:00
NO5,1000000,1728970,2022-04-08 12:00:00
NO1,1000000,1728970,2022-04-08 13:00:00
NO2,1000000,1728970,2022-04-08 13:00:00
NO3,1000000,194480,2022-04-08 13:00:00
NO4,1000000,149110,2022-04-08 13:00:00
NO5,1000000,1728970,2022-04-08 13:00:00
NO1,1000000,1728970,2022-04-08 14:00:00
NO2,1000000,1728970,2022-04-08 14:00:00
NO3,1000000,180730,2022-04-08 14:00:00
NO4,1000000,146340,2022-04-08 14:00:00
NO5,1000000,1728970,2022-04-08 14:00:00
NO1,1000000,1633630,2022-04-08 15:00:00
NO2,1000000,1633630,2022-04-08 15:00:00
NO5,1000000,1633630,2022-04-08 15:00:00
NO4,1000000,143570,2022-04-08 15:00:00
NO3,1000000,191620,2022-04-08 15:00:00
NO4,1000000,162390,2022-04-08 16:00:00
NO5,1000000,1633730,2022-04-08 16:00:00
NO3,1000000,196590,2022-04-08 16:00:00
NO2,1000000,1633730,2022-04-08 16:00:00
NO1,1000000,1633730,2022-04-08 16:00:00
NO5,1000000,1649400,2022-04-08 17:00:00
NO4,1000000,142140,2022-04-08 17:00:00
NO3,1000000,245400,2022-04-08 17:00:00
NO1,1000000,1649400,2022-04-08 17:00:00
NO2,1000000,1649400,2022-04-08 17:00:00
NO3,1000000,257430,2022-04-08 18:00:00
NO5,1000000,1658470,2022-04-08 18:00:00
NO1,1000000,1658470,2022-04-08 18:00:00
NO4,1000000,142040,2022-04-08 18:00:00
NO2,1000000,1658470,2022-04-08 18:00:00
NO4,1000000,142520,2022-04-08 19:00:00
NO2,1000000,1685790,2022-04-08 19:00:00
NO5,1000000,1685790,2022-04-08 19:00:00
NO1,1000000,1685790,2022-04-08 19:00:00
NO3,1000000,286570,2022-04-08 19:00:00
NO3,1000000,286570,2022-04-08 20:00:00
NO4,1000000,142520,2022-04-08 20:00:00
NO5,1000000,1691620,2022-04-08 20:00:00
NO1,1000000,1691620,2022-04-08 20:00:00
NO2,1000000,1691620,2022-04-08 20:00:00
NO2,1000000,1681870,2022-04-08 21:00:00
NO1,1000000,1681870,2022-04-08 21:00:00
NO3,1000000,219030,2022-04-08 21:00:00
NO4,1000000,141760,2022-04-08 21:00:00
NO5,1000000,1681870,2022-04-08 21:00:00
NO3,1000000,197160,2022-04-08 22:00:00
NO1,1000000,1646820,2022-04-08 22:00:00
NO2,1000000,1646820,2022-04-08 22:00:00
NO5,1000000,1646820,2022-04-08 22:00:00
NO4,1000000,140040,2022-04-08 22:00:00
NO2,1000000,1642510,2022-04-08 23:00:00
NO3,1000000,332670,2022-04-08 23:00:00
NO1,1000000,1642510,2022-04-08 23:00:00
NO5,1000000,1642510,2022-04-08 23:00:00
NO4,1000000,171590,2022-04-08 23:00:00
NO1,1000000,1587930,2022-04-09 00:00:00
NO5,1000000,1587930,2022-04-09 00:00:00
NO2,1000000,1587930,2022-04-09 00:00:00
NO3,1000000,296340,2022-04-09 00:00:00
NO4,1000000,296340,2022-04-09 00:00:00
NO4,1000000,315460,2022-04-09 01:00:00
NO3,1000000,315460,2022-04-09 01:00:00
NO5,1000000,1701590,2022-04-09 01:00:00
NO1,1000000,1701590,2022-04-09 01:00:00
NO2,1000000,1701590,2022-04-09 01:00:00
NO4,1000000,315460,2022-04-09 02:00:00
NO3,1000000,315460,2022-04-09 02:00:00
NO5,1000000,1701590,2022-04-09 02:00:00
NO1,1000000,1701590,2022-04-09 02:00:00
NO2,1000000,1701590,2022-04-09 02:00:00
NO3,1000000,200560,2022-04-09 03:00:00
NO2,1000000,1701590,2022-04-09 03:00:00
NO5,1000000,1701590,2022-04-09 03:00:00
NO4,1000000,170060,2022-04-09 03:00:00
NO1,1000000,1701590,2022-04-09 03:00:00
NO3,1000000,213270,2022-04-09 04:00:00
NO2,1000000,1644230,2022-04-09 04:00:00
NO5,1000000,1644230,2022-04-09 04:00:00
NO4,1000000,172930,2022-04-09 04:00:00
NO1,1000000,1644230,2022-04-09 04:00:00
NO3,1000000,228660,2022-04-09 05:00:00
NO2,1000000,1644230,2022-04-09 05:00:00
NO5,1000000,1644230,2022-04-09 05:00:00
NO4,1000000,179430,2022-04-09 05:00:00
NO1,1000000,1644230,2022-04-09 05:00:00
NO3,1000000,252280,2022-04-09 06:00:00
NO2,1000000,1644230,2022-04-09 06:00:00
NO5,1000000,1644230,2022-04-09 06:00:00
NO4,1000000,185070,2022-04-09 06:00:00
NO1,1000000,1644230,2022-04-09 06:00:00
NO3,1000000,323110,2022-04-09 07:00:00
NO2,1000000,1625020,2022-04-09 07:00:00
NO5,1000000,1625020,2022-04-09 07:00:00
NO4,1000000,194920,2022-04-09 07:00:00
NO1,1000000,1625020,2022-04-09 07:00:00
NO2,1000000,1606570,2022-04-09 08:00:00
NO1,1000000,1606570,2022-04-09 08:00:00
NO3,1000000,345190,2022-04-09 08:00:00
NO5,1000000,1606570,2022-04-09 08:00:00
NO4,1000000,200180,2022-04-09 08:00:00
NO2,1000000,1644230,2022-04-09 09:00:00
NO1,1000000,1644230,2022-04-09 09:00:00
NO3,1000000,242430,2022-04-09 09:00:00
NO5,1000000,1644230,2022-04-09 09:00:00
NO4,1000000,242430,2022-04-09 09:00:00
NO2,1000000,1644230,2022-04-09 10:00:00
NO1,1000000,1644230,2022-04-09 10:00:00
NO3,1000000,208400,2022-04-09 10:00:00
NO5,1000000,1644230,2022-04-09 10:00:00
NO4,1000000,208400,2022-04-09 10:00:00
NO2,1000000,1644230,2022-04-09 11:00:00
NO1,1000000,1644230,2022-04-09 11:00:00
NO3,1000000,212220,2022-04-09 11:00:00
NO5,1000000,1644230,2022-04-09 11:00:00
NO4,1000000,212220,2022-04-09 11:00:00
NO2,1000000,1644230,2022-04-09 12:00:00
NO1,1000000,1644230,2022-04-09 12:00:00
NO3,1000000,207730,2022-04-09 12:00:00
NO5,1000000,1644230,2022-04-09 12:00:00
NO4,1000000,207730,2022-04-09 12:00:00
NO2,1000000,1644230,2022-04-09 13:00:00
NO1,1000000,1644230,2022-04-09 13:00:00
NO3,1000000,197790,2022-04-09 13:00:00
NO5,1000000,1644230,2022-04-09 13:00:00
NO4,1000000,197790,2022-04-09 13:00:00
NO1,1000000,1644230,2022-04-09 14:00:00
NO2,1000000,1644230,2022-04-09 14:00:00
NO3,1000000,198070,2022-04-09 14:00:00
NO5,1000000,1644230,2022-04-09 14:00:00
NO4,1000000,198070,2022-04-09 14:00:00
NO1,1000000,1644230,2022-04-09 15:00:00
NO2,1000000,1644230,2022-04-09 15:00:00
NO3,1000000,181730,2022-04-09 15:00:00
NO5,1000000,1644230,2022-04-09 15:00:00
NO4,1000000,181730,2022-04-09 15:00:00
NO1,1000000,1644230,2022-04-09 16:00:00
NO2,1000000,1644230,2022-04-09 16:00:00
NO3,1000000,214520,2022-04-09 16:00:00
NO5,1000000,1644230,2022-04-09 16:00:00
NO4,1000000,200460,2022-04-09 16:00:00
NO1,1000000,1644230,2022-04-09 17:00:00
NO2,1000000,1644230,2022-04-09 17:00:00
NO3,1000000,322630,2022-04-09 17:00:00
NO5,1000000,1644230,2022-04-09 17:00:00
NO4,1000000,201130,2022-04-09 17:00:00
NO1,1000000,1663350,2022-04-09 18:00:00
NO2,1000000,1663350,2022-04-09 18:00:00
NO3,1000000,322920,2022-04-09 18:00:00
NO5,1000000,1663350,2022-04-09 18:00:00
NO4,1000000,295770,2022-04-09 18:00:00
NO1,1000000,1663350,2022-04-09 19:00:00
NO2,1000000,1663350,2022-04-09 19:00:00
NO3,1000000,322920,2022-04-09 19:00:00
NO5,1000000,1663350,2022-04-09 19:00:00
NO4,1000000,300460,2022-04-09 19:00:00
NO3,1000000,301120,2022-04-09 20:00:00
NO1,1000000,1663350,2022-04-09 20:00:00
NO2,1000000,1663350,2022-04-09 20:00:00
NO4,1000000,300360,2022-04-09 20:00:00
NO5,1000000,1663350,2022-04-09 20:00:00
NO5,1000000,1663350,2022-04-09 21:00:00
NO4,1000000,263360,2022-04-09 21:00:00
NO1,1000000,1663350,2022-04-09 21:00:00
NO3,1000000,263360,2022-04-09 21:00:00
NO2,1000000,1663350,2022-04-09 21:00:00
NO2,1000000,1701590,2022-04-09 22:00:00
NO1,1000000,1701590,2022-04-09 22:00:00
NO4,1000000,200850,2022-04-09 22:00:00
NO3,1000000,225410,2022-04-09 22:00:00
NO5,1000000,1701590,2022-04-09 22:00:00
NO3,1000000,242360,2022-04-09 23:00:00
NO1,1000000,1687670,2022-04-09 23:00:00
NO5,1000000,1687670,2022-04-09 23:00:00
NO2,1000000,1687670,2022-04-09 23:00:00
NO4,1000000,137490,2022-04-09 23:00:00
NO1,1000000,1701930,2022-04-10 00:00:00
NO2,1000000,1701930,2022-04-10 00:00:00
NO4,1000000,136530,2022-04-10 00:00:00
NO5,1000000,1701930,2022-04-10 00:00:00
NO3,1000000,233610,2022-04-10 00:00:00
NO3,1000000,57050,2022-04-10 01:00:00
NO4,1000000,57050,2022-04-10 01:00:00
NO2,1000000,1701930,2022-04-10 01:00:00
NO5,1000000,1701930,2022-04-10 01:00:00
NO1,1000000,1701930,2022-04-10 01:00:00
NO3,1000000,57050,2022-04-10 02:00:00
NO4,1000000,57050,2022-04-10 02:00:00
NO2,1000000,1581180,2022-04-10 02:00:00
NO5,1000000,1581180,2022-04-10 02:00:00
NO1,1000000,1581180,2022-04-10 02:00:00
NO3,1000000,57050,2022-04-10 03:00:00
NO4,1000000,57050,2022-04-10 03:00:00
NO2,1000000,1581280,2022-04-10 03:00:00
NO5,1000000,1581280,2022-04-10 03:00:00
NO1,1000000,1581280,2022-04-10 03:00:00
NO3,1000000,99830,2022-04-10 04:00:00
NO4,1000000,99830,2022-04-10 04:00:00
NO2,1000000,1711440,2022-04-10 04:00:00
NO5,1000000,1711440,2022-04-10 04:00:00
NO1,1000000,1711440,2022-04-10 04:00:00
NO3,1000000,63320,2022-04-10 05:00:00
NO4,1000000,63320,2022-04-10 05:00:00
NO2,1000000,1711440,2022-04-10 05:00:00
NO5,1000000,1711440,2022-04-10 05:00:00
NO1,1000000,1711440,2022-04-10 05:00:00
NO3,1000000,57050,2022-04-10 06:00:00
NO1,1000000,1711440,2022-04-10 06:00:00
NO2,1000000,1711440,2022-04-10 06:00:00
NO5,1000000,1711440,2022-04-10 06:00:00
NO4,1000000,57050,2022-04-10 06:00:00
NO3,1000000,139860,2022-04-10 07:00:00
NO1,1000000,1706690,2022-04-10 07:00:00
NO2,1000000,1706690,2022-04-10 07:00:00
NO5,1000000,1706690,2022-04-10 07:00:00
NO4,1000000,130160,2022-04-10 07:00:00
NO3,1000000,137770,2022-04-10 08:00:00
NO1,1000000,1706690,2022-04-10 08:00:00
NO2,1000000,1706690,2022-04-10 08:00:00
NO5,1000000,1706690,2022-04-10 08:00:00
NO4,1000000,130639,2022-04-10 08:00:00
NO3,1000000,52290,2022-04-10 09:00:00
NO1,1000000,1682920,2022-04-10 09:00:00
NO2,1000000,1682920,2022-04-10 09:00:00
NO5,1000000,1682920,2022-04-10 09:00:00
NO4,1000000,52290,2022-04-10 09:00:00
NO3,1000000,38030,2022-04-10 10:00:00
NO1,1000000,1682920,2022-04-10 10:00:00
NO2,1000000,1682920,2022-04-10 10:00:00
NO5,1000000,1682920,2022-04-10 10:00:00
NO4,1000000,38030,2022-04-10 10:00:00
NO3,1000000,19020,2022-04-10 11:00:00
NO1,1000000,1682920,2022-04-10 11:00:00
NO2,1000000,1682920,2022-04-10 11:00:00
NO5,1000000,1682920,2022-04-10 11:00:00
NO4,1000000,19020,2022-04-10 11:00:00
NO3,1000000,-4750,2022-04-10 12:00:00
NO1,1000000,1701930,2022-04-10 12:00:00
NO2,1000000,1701930,2022-04-10 12:00:00
NO5,1000000,1701930,2022-04-10 12:00:00
NO4,1000000,-4750,2022-04-10 12:00:00
NO3,1000000,-9510,2022-04-10 13:00:00
NO1,1000000,1711440,2022-04-10 13:00:00
NO2,1000000,1711440,2022-04-10 13:00:00
NO5,1000000,1711440,2022-04-10 13:00:00
NO4,1000000,-9510,2022-04-10 13:00:00
NO3,1000000,-9510,2022-04-10 14:00:00
NO4,1000000,-52290,2022-04-10 14:00:00
NO5,1000000,1711440,2022-04-10 14:00:00
NO1,1000000,1711440,2022-04-10 14:00:00
NO2,1000000,1711440,2022-04-10 14:00:00
NO3,1000000,-9510,2022-04-10 15:00:00
NO5,1000000,1711440,2022-04-10 15:00:00
NO2,1000000,1711440,2022-04-10 15:00:00
NO1,1000000,1711440,2022-04-10 15:00:00
NO4,1000000,-47540,2022-04-10 15:00:00
NO1,1000000,1682920,2022-04-10 16:00:00
NO3,1000000,38030,2022-04-10 16:00:00
NO4,1000000,38030,2022-04-10 16:00:00
NO2,1000000,1682920,2022-04-10 16:00:00
NO5,1000000,1682920,2022-04-10 16:00:00
NO3,1000000,114100,2022-04-10 17:00:00
NO2,1000000,1616360,2022-04-10 17:00:00
NO4,1000000,114100,2022-04-10 17:00:00
NO5,1000000,1616360,2022-04-10 17:00:00
NO1,1000000,1616360,2022-04-10 17:00:00
NO1,1000000,1645830,2022-04-10 18:00:00
NO3,1000000,140340,2022-04-10 18:00:00
NO2,1000000,1645830,2022-04-10 18:00:00
NO4,1000000,140340,2022-04-10 18:00:00
NO5,1000000,1645830,2022-04-10 18:00:00
NO2,1000000,1663520,2022-04-10 19:00:00
NO3,1000000,146610,2022-04-10 19:00:00
NO1,1000000,1663520,2022-04-10 19:00:00
NO4,1000000,140340,2022-04-10 19:00:00
NO5,1000000,1663520,2022-04-10 19:00:00
NO4,1000000,142520,2022-04-10 20:00:00
NO1,1000000,1680350,2022-04-10 20:00:00
NO3,1000000,147090,2022-04-10 20:00:00
NO2,1000000,1680350,2022-04-10 20:00:00
NO5,1000000,1680350,2022-04-10 20:00:00
NO4,1000000,139010,2022-04-10 21:00:00
NO3,1000000,139010,2022-04-10 21:00:00
NO2,1000000,1678730,2022-04-10 21:00:00
NO1,1000000,1678730,2022-04-10 21:00:00
NO5,1000000,1678730,2022-04-10 21:00:00
NO2,1000000,1669030,2022-04-10 22:00:00
NO4,1000000,294750,2022-04-10 22:00:00
NO5,1000000,1669030,2022-04-10 22:00:00
NO1,1000000,1669030,2022-04-10 22:00:00
NO3,1000000,294750,2022-04-10 22:00:00
NO4,1000000,454290,2022-04-10 23:00:00
NO1,1000000,1682820,2022-04-10 23:00:00
NO5,1000000,1682820,2022-04-10 23:00:00
NO2,1000000,1682820,2022-04-10 23:00:00
NO3,1000000,361300,2022-04-10 23:00:00
NO1,1000000,1701650,2022-04-11 00:00:00
NO5,1000000,1701650,2022-04-11 00:00:00
NO3,1000000,296460,2022-04-11 00:00:00
NO2,1000000,1701650,2022-04-11 00:00:00
NO4,1000000,442310,2022-04-11 00:00:00
NO4,1000000,499600,2022-04-11 01:00:00
NO3,1000000,296460,2022-04-11 01:00:00
NO5,1000000,1700790,2022-04-11 01:00:00
NO1,1000000,1700790,2022-04-11 01:00:00
NO2,1000000,1700790,2022-04-11 01:00:00
NO4,1000000,499600,2022-04-11 02:00:00
NO3,1000000,296460,2022-04-11 02:00:00
NO5,1000000,1811270,2022-04-11 02:00:00
NO1,1000000,1811270,2022-04-11 02:00:00
NO2,1000000,1811270,2022-04-11 02:00:00
NO3,1000000,296460,2022-04-11 03:00:00
NO2,1000000,1854060,2022-04-11 03:00:00
NO5,1000000,1854060,2022-04-11 03:00:00
NO4,1000000,499600,2022-04-11 03:00:00
NO1,1000000,1854060,2022-04-11 03:00:00
NO3,1000000,285240,2022-04-11 04:00:00
